
top


thermal profiler   SN:2001   FW:1.20

2010/00/10 05:52:29  Volts=3.79  scan=0s  log=0s     fw=1.20
options: (C)lock  (I)ntervals  (O)ffload   (V)iew  (R)un
>
offload
kSUM2001.txt,152555,2009/01/27 07:00:00,2010/00/10 05:52:26
2015/10/11 16:50:00,4.07,28.5,45.1,27.5,26.0
2015/10/11 17:00:00,4.07,28.0,44.5,27.4,26.0
2015/10/11 17:10:00,4.07,28.0,43.8,27.0,25.7
2015/10/11 17:20:00,4.07,28.0,43.4,27.0,25.8
2015/10/11 17:30:00,4.07,28.0,42.7,27.0,25.9
2015/10/11 17:40:00,4.07,27.5,42.3,27.0,25.7
2015/10/11 17:50:00,4.07,27.5,41.5,26.7,25.8
2015/10/11 18:00:00,4.07,27.5,40.9,26.6,25.9
2015/10/11 18:10:00,4.07,27.5,40.3,26.5,26.1
2015/10/11 18:20:00,4.07,27.5,38.5,26.3,26.0
2015/10/11 18:30:00,4.07,27.0,37.2,26.1,25.9
2015/10/11 18:40:00,4.07,27.0,36.3,26.0,26.0
2015/10/11 18:50:00,4.07,26.5,34.9,25.8,25.9
2015/10/11 19:00:00,4.07,26.5,34.5,25.6,25.8
2015/10/11 19:10:00,4.07,26.5,34.3,25.5,25.8
2015/10/11 19:20:00,4.07,26.5,34.3,25.4,25.9
2015/10/11 19:30:00,4.07,26.0,33.5,25.3,25.7
2015/10/11 19:40:00,4.07,26.0,33.2,25.5,25.6
2015/10/11 19:50:00,4.07,26.0,33.1,25.3,25.7
2015/10/11 20:00:00,4.07,26.0,33.4,25.3,25.7
2015/10/11 20:10:00,4.07,25.5,33.1,25.1,25.6
2015/10/11 20:20:00,4.07,25.5,33.0,24.9,25.6
2015/10/11 20:30:00,4.07,25.5,32.9,24.5,25.5
2015/10/11 20:40:00,4.07,25.5,33.0,24.5,25.5
2015/10/11 20:50:00,4.07,25.5,33.0,24.6,25.6
2015/10/11 21:00:00,4.07,25.5,32.9,24.5,25.4
2015/10/11 21:10:00,4.07,25.0,32.5,24.4,25.3
2015/10/11 21:20:00,4.07,25.5,32.2,24.4,25.5
2015/10/11 21:30:00,4.07,25.0,31.1,24.1,25.2
2015/10/11 21:40:00,4.07,25.0,31.0,24.1,25.3
2015/10/11 21:50:00,4.07,25.0,31.2,24.1,25.4
2015/10/11 22:00:00,4.07,25.0,31.1,24.1,25.5
